Date,Open,High,Low,Close
2026-06-02,6605.19,6698.4,6550.02,6689.4
2026-06-03,6679.99,6811.33,6630.46,6799.79
2026-06-04,6804.91,6946.86,6653.19,6704.4
2026-06-05,6678.76,6771.31,6464.35,6537.27
2026-06-06,6530.89,6561.8,6454.49,6538.44
2026-06-07,6608.39,6633.3,6541.07,6564.75
2026-06-08,6518.79,6528.2,6398.93,6491.93
2026-06-09,6561.58,6682.18,6421.79,6502.86
2026-06-10,6492.86,6638.49,6248.77,6399.25
2026-06-11,6435.89,6516.11,6209.14,6318.88
2026-06-12,6306.61,6488.07,6208.91,6415.66
2026-06-13,6468.24,6499.04,6279.8,6428.75
2026-06-14,6456.15,6488.47,6174.79,6296.05
2026-06-15,6275.85,6442.08,6245.44,6385.8
2026-06-16,6401.86,6570.79,6285.78,6528.23
2026-06-17,6468.47,6709.42,6310.49,6556.81
2026-06-18,6516.08,6699.74,6459.83,6662.11
2026-06-19,6701.38,6854.16,6564.34,6712.59
2026-06-20,6652.84,6899.59,6626.45,6786.43
2026-06-21,6778.92,6889.98,6611.91,6879.11
2026-06-22,6887.04,6970.15,6717.16,6770.28
2026-06-23,6807.79,6830.49,6652.92,6671.59
2026-06-24,6657.83,6764.89,6524.77,6683.2
2026-06-25,6720.28,6764.41,6585.71,6753.42
2026-06-26,6739.4,6765.08,6557.03,6683.29
2026-06-27,6703.84,6768.05,6556.06,6597.93
2026-06-28,6577.41,6670.33,6413.92,6535.71
2026-06-29,6504.19,6919.57,6428.54,6909.61
2026-06-30,6894.37,7184.64,6808.05,7083.44
2026-07-01,7050.05,7218.1,6796.81,6931.47
2026-07-02,6905.3,7223.23,6733.69,7059.92
2026-07-03,7126.39,7241.36,7045.31,7140.54
2026-07-04,7103.42,7207.44,7049.2,7172.18
2026-07-05,7148.9,7273.91,7014.46,7130.73
2026-07-06,7134.71,7396.13,7088.62,7243.8
2026-07-07,7218.92,7372.14,7135.14,7238.72
2026-07-08,7188.2,7209.91,7104.93,7183.6
2026-07-09,7213.8,7317.01,7105.77,7135.81
2026-07-10,7133.62,7278.27,7060.37,7075.35
2026-07-11,7059.41,7135.77,6800.03,6971.89
2026-07-12,6995.79,7130.92,6927.77,7045.02
2026-07-13,7033.67,7226.25,6974.8,7100.03
2026-07-14,7094.07,7238.99,7072.26,7128.34
2026-07-15,7126.8,7295.95,7031.5,7207.39
2026-07-16,7214.16,7383.29,7108.3,7244.99
2026-07-17,7236.72,7385.47,7163.79,7205.4
2026-07-18,7174.35,7373.18,7104.64,7281.46
2026-07-19,7279.69,7585.61,7200.9,7450.63
2026-07-20,7445.05,7646.63,7341.29,7484.93
2026-07-21,7417.99,7593.41,7254.62,7309.83
2026-07-22,7300.5,7539.84,7280.62,7449.46
2026-07-23,7469.89,7722.94,7308.4,7576.38
2026-07-24,7540.17,7599.17,7284.19,7358.78
2026-07-25,7389.53,7604.92,7339.54,7514.5
2026-07-26,7497.26,7725.89,7413.53,7589.01
2026-07-27,7579.91,7839.96,7569.4,7691.01
2026-07-28,7705.84,7774.98,7694.87,7722.86
2026-07-29,7677.58,7758.6,7476.08,7577.84
2026-07-30,7540.57,7730.02,7477.88,7655.67
2026-07-31,7687.87,8017.8,7617.64,7837.38
2026-08-01,7747.75,7924.47,7697.25,7714.03
2026-08-02,7724.61,7862.61,7539.27,7627.2
2026-08-03,7650.52,7670.72,7434.56,7536.63
2026-08-04,7515.35,7699.87,7445.03,7593.09
2026-08-05,7613.48,7942.9,7563.07,7785.58
2026-08-06,7737.45,7982.55,7613.39,7893.44
2026-08-07,7854.45,7888.83,7729.93,7806.52
2026-08-08,7844.92,7984.72,7827.23,7924.34
2026-08-09,7942.32,8056.07,7652.68,7824.81
2026-08-10,7724.28,8101.73,7637.11,7961.53
2026-08-11,7995.11,8069.28,7794.07,7980.83
2026-08-12,7971.6,8177.77,7878.58,7982.99
2026-08-13,7970.64,7979.07,7645.3,7791.59
2026-08-14,7781.43,7868.91,7697.73,7824.54
2026-08-15,7805.3,7997.34,7718.03,7814.0
2026-08-16,7745.24,7946.58,7555.88,7855.21
2026-08-17,7928.76,8055.87,7650.07,7731.23
2026-08-18,7763.76,7824.18,7556.41,7610.65
2026-08-19,7642.17,7794.03,7432.91,7590.94
2026-08-20,7607.05,7656.02,7529.79,7639.91
2026-08-21,7646.23,7783.59,7552.1,7583.37
2026-08-22,7561.97,7781.09,7513.51,7732.14
2026-08-23,7678.09,8017.66,7576.64,7844.45
2026-08-24,7825.57,8133.34,7756.44,7935.44
2026-08-25,7953.43,8025.53,7724.52,7909.45
2026-08-26,7902.83,8070.03,7793.66,8022.77
2026-08-27,8023.19,8213.36,7800.88,7860.91
2026-08-28,7848.22,8028.01,7725.17,7933.32
2026-08-29,7974.78,8120.29,7891.81,7933.09
2026-08-30,7967.44,8149.17,7794.76,7929.31
2026-08-31,7934.18,8100.22,7895.32,7987.34
2026-09-01,7917.31,7976.82,7817.84,7934.69
2026-09-02,7952.31,8119.56,7695.53,7887.51
2026-09-03,7929.88,7996.39,7822.74,7864.1
2026-09-04,7871.95,8061.99,7594.65,7754.08
2026-09-05,7777.55,7907.9,7717.64,7877.95
2026-09-06,7907.5,8135.48,7766.86,8038.84
2026-09-07,8077.24,8234.86,8005.17,8096.13
2026-09-08,8018.53,8224.35,7987.78,8120.03
2026-09-09,8115.19,8372.29,7989.83,8310.75
2026-09-10,8226.52,8458.42,8209.95,8299.3
2026-09-11,8326.89,8457.41,8147.01,8253.79
2026-09-12,8195.84,8383.5,8050.01,8300.57
2026-09-13,8342.52,8497.82,7984.65,8111.28
2026-09-14,8131.46,8328.33,8086.97,8273.26
2026-09-15,8229.1,8398.48,8207.44,8233.46
2026-09-16,8258.28,8289.62,8084.13,8145.04
2026-09-17,8174.44,8233.65,8018.31,8090.69
2026-09-18,8098.26,8330.89,8058.02,8143.23
2026-09-19,8118.5,8296.54,7997.66,8203.47
2026-09-20,8203.39,8614.16,8106.64,8433.89
2026-09-21,8386.71,8772.75,8377.82,8608.15
2026-09-22,8594.06,8735.81,8345.35,8505.12
2026-09-23,8524.18,8648.17,8376.88,8623.71
2026-09-24,8618.72,8826.69,8397.53,8611.24
2026-09-25,8619.14,8661.98,8405.28,8626.3
2026-09-26,8588.52,8652.44,8307.09,8513.98
2026-09-27,8485.82,8781.83,8435.88,8582.24
2026-09-28,8565.3,8817.73,8549.08,8718.6
2026-09-29,8746.48,8978.72,8624.44,8888.59
2026-09-30,8907.69,8954.73,8613.67,8825.55
2026-10-01,8798.64,8914.84,8647.15,8734.09
2026-10-02,8731.47,8797.85,8369.42,8524.58
2026-10-03,8489.4,8863.34,8311.8,8751.7
2026-10-04,8707.23,8859.65,8605.49,8719.48
2026-10-05,8662.25,9041.35,8488.75,8861.7
2026-10-06,8852.2,9036.65,8692.9,8963.67
2026-10-07,8972.85,9138.94,8925.33,8974.75
2026-10-08,9017.87,9130.52,8821.01,8842.23
2026-10-09,8816.17,9178.25,8725.78,9100.04
2026-10-10,9134.44,9495.88,8929.1,9326.36
2026-10-11,9351.64,9536.49,9237.69,9362.09
2026-10-12,9331.17,9667.03,9114.59,9493.88
2026-10-13,9446.17,9531.73,9382.46,9518.81
2026-10-14,9513.26,9603.39,9326.98,9400.56
2026-10-15,9358.87,9459.9,9323.45,9409.1
2026-10-16,9441.06,9677.46,9252.13,9471.51
2026-10-17,9501.9,9705.84,9406.7,9615.59
2026-10-18,9592.4,10099.8,9533.22,9965.28
2026-10-19,10003.78,10168.59,9912.95,9960.0
2026-10-20,9886.56,10066.75,9656.18,9672.55
2026-10-21,9722.55,9890.3,9574.44,9726.89
2026-10-22,9743.54,9942.83,9370.42,9572.09
2026-10-23,9484.04,9632.94,9266.46,9494.59
2026-10-24,9480.24,9750.31,9319.14,9535.93
2026-10-25,9511.13,9727.1,9465.6,9570.68
2026-10-26,9557.73,9977.89,9479.08,9846.6
2026-10-27,9763.21,10088.04,9536.18,9894.22
2026-10-28,9887.77,10172.04,9806.11,9949.21
2026-10-29,9937.26,10159.16,9754.88,9890.52
2026-10-30,9838.69,10030.52,9428.27,9668.79
2026-10-31,9728.44,9906.29,9620.71,9708.71
2026-11-01,9784.84,9920.56,9566.17,9713.09
2026-11-02,9827.17,9921.34,9649.99,9809.81
2026-11-03,9696.71,10168.0,9511.06,9932.04
2026-11-04,9857.56,9964.4,9533.87,9684.2
2026-11-05,9681.84,9776.82,9440.86,9563.08
2026-11-06,9659.63,9852.6,9498.57,9704.94
2026-11-07,9637.99,9811.78,9397.06,9762.51
2026-11-08,9717.37,9952.56,9668.36,9729.31
2026-11-09,9747.07,9855.13,9671.34,9762.84
2026-11-10,9768.31,10209.0,9663.8,10048.72
2026-11-11,10010.31,10161.98,9960.08,10094.85
2026-11-12,10073.94,10470.11,9899.87,10260.63
2026-11-13,10181.87,10398.38,9946.89,10320.92
2026-11-14,10300.44,10413.68,10126.65,10231.64
2026-11-15,10249.23,10336.99,10160.22,10226.79
2026-11-16,10209.95,10457.32,10199.31,10231.79
2026-11-17,10243.0,10454.62,10100.75,10231.6
2026-11-18,10320.26,10543.55,9854.21,10090.72
2026-11-19,10068.9,10348.16,9868.41,10138.18
2026-11-20,10119.61,10194.17,9781.46,10008.37
2026-11-21,10100.33,10202.65,9888.82,10137.76
2026-11-22,10221.24,10297.01,9941.64,10117.31
2026-11-23,10148.66,10193.86,9973.2,10076.46
2026-11-24,10022.03,10224.38,9816.19,10129.66
2026-11-25,10138.43,10183.69,9947.31,10021.51
2026-11-26,9955.06,10326.23,9908.01,10079.19
2026-11-27,10082.93,10366.49,9839.52,10252.22
2026-11-28,10255.49,10303.28,10143.14,10185.78
2026-11-29,10197.79,10275.63,9982.2,10172.31
2026-11-30,10097.59,10243.4,10028.22,10107.11
2026-12-01,10100.53,10341.8,9928.93,9956.84
2026-12-02,9792.91,10210.26,9778.16,10103.97
2026-12-03,10108.81,10169.67,9632.94,9879.52
2026-12-04,9847.68,9957.8,9630.06,9792.02
2026-12-05,9715.41,9879.58,9454.03,9473.12
2026-12-06,9532.83,9655.05,9472.89,9528.53
2026-12-07,9513.53,10051.75,9361.83,9938.47
2026-12-08,9881.54,10167.47,9729.57,10038.17
2026-12-09,9962.97,10032.36,9920.35,10008.01
2026-12-10,10079.72,10166.3,10057.26,10069.32
2026-12-11,10048.06,10081.05,9762.49,9896.33
2026-12-12,9863.24,10233.12,9723.61,10133.11
2026-12-13,10102.83,10305.92,9924.32,10100.07
2026-12-14,10062.99,10566.05,9887.03,10346.77
2026-12-15,10394.65,10682.06,10288.24,10624.64
2026-12-16,10691.16,10828.66,10314.2,10457.36
2026-12-17,10428.24,10575.46,10199.53,10341.01
2026-12-18,10376.04,10459.03,10091.57,10182.83
2026-12-19,10222.21,10396.27,9960.1,10162.28
2026-12-20,10098.43,10268.73,9971.56,10157.11
2026-12-21,10052.95,10357.23,9824.56,10197.55
2026-12-22,10180.89,10553.0,9971.15,10307.44
2026-12-23,10324.95,10595.06,10277.2,10351.61
2026-12-24,10350.24,10448.51,10208.07,10430.81
2026-12-25,10452.76,10609.32,10215.55,10413.79
2026-12-26,10348.9,10613.97,10263.8,10518.43
2026-12-27,10566.31,10610.39,10371.19,10598.56
2026-12-28,10614.36,10819.98,10364.96,10630.28
2026-12-29,10649.79,10758.5,10442.65,10557.04
2026-12-30,10524.08,10741.46,10282.6,10341.15
2026-12-31,10329.17,10520.28,9834.58,10056.28
2027-01-01,10034.2,10190.61,9984.03,10034.34
2027-01-02,9988.29,10022.05,9914.17,9966.55
2027-01-03,10002.24,10093.34,9855.34,9923.05
2027-01-04,9872.79,9895.4,9626.4,9847.88
2027-01-05,9821.0,9899.39,9450.01,9620.6
2027-01-06,9531.27,10161.3,9446.9,9920.07
2027-01-07,9885.67,10192.75,9678.06,10112.52
2027-01-08,10059.68,10241.59,9967.0,10094.85
2027-01-09,9951.77,10080.35,9482.77,9676.86
2027-01-10,9736.23,9947.76,9634.58,9685.51
2027-01-11,9691.66,9896.78,9524.82,9633.24
2027-01-12,9637.94,9871.48,9503.29,9654.73
2027-01-13,9635.34,9707.71,9355.76,9454.57
2027-01-14,9543.51,9775.54,9235.87,9434.25
2027-01-15,9473.83,9868.53,9330.03,9681.02
2027-01-16,9718.76,9857.85,9414.62,9576.02
2027-01-17,9586.92,9741.9,9303.82,9519.43
2027-01-18,9529.23,9730.31,9464.39,9505.27
2027-01-19,9527.55,9854.83,9406.6,9768.13
2027-01-20,9695.91,10078.72,9542.44,9973.94
2027-01-21,9980.21,10224.99,9796.79,9964.43
2027-01-22,9884.26,10227.26,9747.21,9988.95
2027-01-23,10021.12,10114.62,9811.77,10005.07
2027-01-24,10037.04,10251.83,9722.69,9806.08
2027-01-25,9842.95,10064.55,9780.89,9976.81
2027-01-26,9983.67,10067.59,9625.44,9864.53
2027-01-27,9931.72,10158.37,9848.12,10080.7
2027-01-28,10055.27,10341.21,9977.84,10207.92
2027-01-29,10077.19,10144.62,9845.98,9944.12
2027-01-30,9939.67,10190.07,9852.37,10142.77
2027-01-31,10144.08,10280.63,10127.67,10194.25
2027-02-01,10134.41,10495.36,10117.71,10263.64
2027-02-02,10294.02,10579.37,10146.93,10494.16
2027-02-03,10413.37,10637.25,10277.16,10473.49
2027-02-04,10401.49,10723.06,10323.54,10573.68
2027-02-05,10632.79,10795.75,10195.07,10334.6
2027-02-06,10379.72,10502.95,10070.64,10177.96
2027-02-07,10131.68,10366.14,9820.09,9949.99
2027-02-08,9966.38,10099.62,9902.5,9955.71
2027-02-09,9978.57,10308.76,9950.09,10092.47
2027-02-10,10137.24,10339.03,9703.78,9911.19
2027-02-11,9942.88,10115.27,9726.65,10062.19
2027-02-12,10038.08,10064.41,9795.98,9998.37
2027-02-13,10044.01,10292.08,9946.53,9974.46
2027-02-14,9966.76,10121.13,9767.35,9781.08
2027-02-15,9753.73,10396.92,9737.7,10150.25
2027-02-16,10149.47,10394.68,9829.79,9882.09
2027-02-17,9906.86,10096.25,9750.11,10078.87
2027-02-18,10018.18,10215.04,9890.34,10202.36
2027-02-19,10200.08,10894.95,10087.14,10717.76
2027-02-20,10734.58,11104.53,10717.79,10879.85
2027-02-21,10816.27,11175.96,10622.76,10920.93
2027-02-22,10985.15,11000.89,10682.93,10793.04
2027-02-23,10884.52,10994.17,10605.8,10698.86
2027-02-24,10641.45,10982.65,10417.93,10794.93
2027-02-25,10717.65,10834.39,10325.78,10523.85
2027-02-26,10511.82,10527.07,10266.83,10398.59
2027-02-27,10447.32,10838.79,10394.1,10593.64
2027-02-28,10578.64,10739.61,10407.85,10503.03
2027-03-01,10434.75,10490.79,10396.42,10446.68
2027-03-02,10450.14,10772.91,10318.93,10540.46
2027-03-03,10523.88,10666.8,10143.93,10254.41
2027-03-04,10290.23,10522.29,9991.24,10222.04
2027-03-05,10237.06,10405.54,10190.88,10226.63
2027-03-06,10233.59,10429.15,10179.2,10292.74
2027-03-07,10300.86,10349.22,10091.45,10244.68
2027-03-08,10207.05,10497.6,10077.97,10263.41
2027-03-09,10243.95,10422.88,10179.63,10322.24
2027-03-10,10293.63,10501.73,9922.27,9939.56
2027-03-11,9914.21,10347.61,9884.55,10107.59
2027-03-12,10176.92,10219.04,9749.02,9889.72
2027-03-13,9882.85,10171.32,9682.55,9951.34
2027-03-14,9875.1,10415.29,9723.24,10164.65
2027-03-15,10207.44,10353.89,9878.54,10116.91
2027-03-16,10193.63,10270.73,9879.51,9941.99
2027-03-17,9934.75,10070.99,9551.42,9778.2
2027-03-18,9855.23,9977.07,9515.88,9708.69
2027-03-19,9696.63,9919.86,9575.19,9687.45
2027-03-20,9611.47,9698.44,9429.38,9632.06
2027-03-21,9659.89,9741.23,9257.02,9466.32
2027-03-22,9424.66,9723.09,9298.36,9489.03
2027-03-23,9508.08,9591.53,9489.45,9531.99
2027-03-24,9548.59,9730.42,9043.48,9244.75
2027-03-25,9247.69,9543.31,9077.32,9375.74
2027-03-26,9360.55,9517.7,9295.4,9399.96
2027-03-27,9416.87,9532.42,9368.44,9445.98
2027-03-28,9436.16,9723.3,9342.14,9568.05
2027-03-29,9516.94,10025.31,9303.18,9859.87
2027-03-30,9788.18,10026.1,9758.45,9899.52
2027-03-31,9994.55,10071.46,9760.63,9880.16
2027-04-01,9843.96,10082.84,9766.86,10060.24
2027-04-02,10149.76,10346.13,10090.79,10148.17
2027-04-03,10054.07,10488.58,9837.21,10289.3
2027-04-04,10208.29,10535.88,10134.35,10409.55
2027-04-05,10406.51,10514.22,10068.71,10292.67
2027-04-06,10196.49,10589.09,10129.46,10336.94
2027-04-07,10288.98,10306.63,10008.02,10208.11
2027-04-08,10189.67,10312.74,9957.34,10285.01
2027-04-09,10261.31,10350.52,9792.43,10015.81
2027-04-10,10098.37,10267.94,9782.83,9823.74
2027-04-11,9803.69,10103.64,9670.21,9953.12
2027-04-12,9797.87,9926.87,9691.49,9752.72
2027-04-13,9689.65,9783.87,9463.55,9722.92
2027-04-14,9718.06,9949.93,9513.42,9813.07
2027-04-15,9793.84,9991.67,9718.55,9761.71
2027-04-16,9764.73,10070.66,9754.62,9925.2
2027-04-17,9864.63,10297.61,9821.05,10048.12
2027-04-18,10066.5,10081.58,9776.66,9815.02
2027-04-19,9869.26,9925.59,9591.82,9829.5
2027-04-20,9865.86,9888.2,9677.43,9876.91
2027-04-21,9880.65,9954.3,9852.52,9940.14
2027-04-22,9897.09,10037.28,9848.25,9982.31
2027-04-23,10036.4,10392.02,9797.48,10323.05
2027-04-24,10426.97,10490.32,10179.89,10461.58
2027-04-25,10411.96,10522.82,10309.06,10418.12
2027-04-26,10416.96,10637.7,10117.83,10235.0
2027-04-27,10247.43,10458.77,10129.05,10403.07
2027-04-28,10393.22,10433.34,10204.84,10369.35
2027-04-29,10293.5,10408.95,9948.91,10172.36
2027-04-30,10165.82,10387.63,10111.86,10130.67
2027-05-01,10116.91,10374.71,9926.98,10228.3
2027-05-02,10291.83,10568.77,10136.18,10379.62
2027-05-03,10416.84,10583.22,10252.95,10351.84
2027-05-04,10370.7,10745.69,10320.9,10567.01
2027-05-05,10570.57,10883.01,10424.42,10865.79
2027-05-06,10850.88,10925.96,10621.15,10648.04
2027-05-07,10666.81,10934.77,10440.91,10737.38
2027-05-08,10791.8,11029.74,10743.12,10764.74
2027-05-09,10721.66,10979.46,10432.2,10576.66
2027-05-10,10644.03,10855.66,10461.38,10828.47
2027-05-11,10865.42,11381.58,10605.38,11114.58
2027-05-12,11093.45,11192.55,10966.7,11095.5
2027-05-13,11124.15,11261.15,11004.16,11107.79
2027-05-14,11200.02,11435.17,10808.66,11057.79
2027-05-15,11107.48,11139.56,10834.1,11089.47
2027-05-16,10991.31,11147.54,10802.45,10933.36
2027-05-17,10937.73,11083.01,10467.25,10666.48
2027-05-18,10565.75,10768.4,10534.08,10688.82
2027-05-19,10626.48,10862.99,10417.82,10761.33
2027-05-20,10687.88,10806.58,10617.65,10741.07
2027-05-21,10809.09,10823.14,10471.4,10737.08
2027-05-22,10739.61,10826.19,10564.37,10763.39
2027-05-23,10719.39,10928.69,10628.34,10790.29
2027-05-24,10796.42,10857.54,10547.81,10711.87
2027-05-25,10746.61,10788.72,10705.48,10759.14
2027-05-26,10746.46,10812.47,10515.87,10772.71
2027-05-27,10738.79,10921.47,10618.32,10757.15
2027-05-28,10743.5,10823.93,10361.66,10620.99
2027-05-29,10569.83,11090.04,10409.87,10880.9
2027-05-30,10812.49,11501.99,10587.22,11446.11
2027-05-31,11581.25,11792.86,11242.88,11497.64
2027-06-01,11450.61,11677.88,11183.99,11562.21
2027-06-02,11591.07,12081.52,11416.44,11903.6
2027-06-03,11951.23,12202.77,11817.93,11840.59
2027-06-04,11876.76,12097.69,11640.76,11837.23
2027-06-05,11853.09,12354.33,11677.97,12222.92
2027-06-06,12274.66,12372.71,11997.58,12190.23
2027-06-07,12248.63,12481.06,11959.22,11971.72
2027-06-08,11923.25,12178.35,11813.86,11918.51
2027-06-09,11811.97,12034.62,11550.93,11993.9
2027-06-10,12016.63,12071.56,11590.49,11840.34
2027-06-11,11744.23,12385.0,11727.66,12084.61
2027-06-12,12137.85,12275.09,12087.91,12234.74
2027-06-13,12215.69,12245.97,12040.94,12166.71
2027-06-14,12240.19,12597.87,12202.59,12382.56
2027-06-15,12413.41,12673.94,12325.25,12550.76
2027-06-16,12605.45,12641.17,12281.95,12459.3
2027-06-17,12383.17,12639.91,12112.51,12537.16
2027-06-18,12462.17,12746.95,12160.18,12344.28
2027-06-19,12327.2,12458.31,12120.75,12324.16
2027-06-20,12346.68,12959.29,12046.9,12734.49
2027-06-21,12671.14,13167.53,12628.67,12869.63
2027-06-22,12825.72,12916.09,12563.54,12635.21
2027-06-23,12677.94,12913.73,12337.16,12406.68
2027-06-24,12269.86,12452.13,12223.66,12402.64
2027-06-25,12468.53,12642.35,12208.57,12485.93
2027-06-26,12432.94,12594.32,12014.22,12319.13
2027-06-27,12204.12,12432.07,12068.75,12093.55
2027-06-28,12099.59,12466.54,11907.63,12273.29
2027-06-29,12277.06,12518.23,12046.31,12148.16
2027-06-30,12172.95,12236.94,11794.45,12059.41
2027-07-01,12085.82,12231.03,11788.07,11998.34
2027-07-02,11966.56,12067.73,11755.84,11837.45
2027-07-03,11877.83,12067.7,11596.35,11807.6
2027-07-04,11691.38,12216.36,11581.98,12119.39
2027-07-05,12247.43,12421.75,11910.95,12124.15
2027-07-06,12080.25,12336.18,11657.29,11834.14
2027-07-07,11841.45,12110.46,11827.48,11844.03
2027-07-08,11850.53,12072.54,11711.02,11746.4
2027-07-09,11835.87,11954.08,11498.04,11762.18
2027-07-10,11764.68,12001.6,11738.3,11750.96
2027-07-11,11778.22,11988.46,11562.93,11903.12
2027-07-12,11905.0,12095.77,11543.15,11767.15
2027-07-13,11778.38,12022.83,11272.09,11422.05
2027-07-14,11384.54,11896.6,11227.17,11657.17
2027-07-15,11596.94,11847.65,11353.72,11656.67
2027-07-16,11650.79,11892.17,11380.95,11631.05
2027-07-17,11563.16,11818.02,11328.65,11477.47
2027-07-18,11477.72,11846.62,11301.2,11603.02
2027-07-19,11604.47,11858.58,11399.34,11545.58
2027-07-20,11629.19,11700.07,11401.44,11543.98
2027-07-21,11522.88,11587.09,11235.28,11300.07
2027-07-22,11275.53,11292.42,11149.65,11274.15
2027-07-23,11229.39,11362.63,11083.93,11294.16
2027-07-24,11314.94,11550.53,10935.77,11119.42
2027-07-25,11104.79,11303.54,10892.98,10953.96
2027-07-26,10945.44,11042.7,10833.34,10964.71
2027-07-27,10977.26,11146.59,10500.06,10715.86
2027-07-28,10736.16,10761.53,10513.06,10625.34
2027-07-29,10632.37,10921.49,10506.03,10879.72
2027-07-30,10865.93,11067.89,10630.16,10738.86
2027-07-31,10764.39,11107.87,10658.13,10890.78
2027-08-01,10919.65,11161.15,10821.6,10994.06
2027-08-02,10932.27,11443.4,10669.45,11164.88
2027-08-03,11240.34,11401.58,10937.95,10973.72
2027-08-04,11056.39,11226.68,10978.59,11063.75
2027-08-05,11006.81,11451.37,10989.76,11323.63
2027-08-06,11315.79,11562.56,11267.03,11396.57
2027-08-07,11366.08,11656.74,11116.66,11422.08
2027-08-08,11378.92,11546.02,11114.67,11467.98
2027-08-09,11498.92,11557.94,11215.25,11545.35
2027-08-10,11500.34,11805.11,11446.46,11691.57
2027-08-11,11728.27,11807.2,11432.5,11621.1
2027-08-12,11626.91,11652.46,11425.72,11495.92
2027-08-13,11501.81,11784.15,11460.24,11551.78
2027-08-14,11545.76,11775.73,11367.36,11647.67
2027-08-15,11582.03,11701.97,11477.6,11684.02
2027-08-16,11666.78,11712.94,11328.29,11611.35
2027-08-17,11597.95,12011.1,11357.73,11722.81
2027-08-18,11687.76,11947.9,11560.51,11827.88
2027-08-19,11840.0,12156.35,11604.44,11934.09
2027-08-20,11815.9,12049.23,11529.92,11839.36
2027-08-21,11732.47,11926.66,11643.53,11793.96
2027-08-22,11794.09,12342.27,11603.09,12282.81
2027-08-23,12274.58,12465.45,11979.99,12370.19
2027-08-24,12429.45,12707.25,12142.16,12238.8
2027-08-25,12175.34,12311.59,11887.08,12221.6
2027-08-26,12219.84,12240.49,11883.39,12126.28
2027-08-27,12020.85,12494.3,11824.08,12390.35
2027-08-28,12476.35,12594.57,12354.31,12517.57
2027-08-29,12513.38,12602.47,12090.58,12139.83
2027-08-30,12172.95,12424.89,11686.86,11984.21
2027-08-31,12001.02,12385.75,11797.55,12323.71
2027-09-01,12309.2,12499.38,12226.62,12273.45
2027-09-02,12245.06,12769.61,12215.93,12468.15
2027-09-03,12295.71,12374.86,11738.87,11924.94
2027-09-04,11945.88,11993.36,11760.84,11961.92
2027-09-05,11854.68,12354.55,11660.76,12109.81
2027-09-06,12137.5,12402.54,11910.8,12049.43
2027-09-07,12023.87,12213.23,11919.42,12006.29
2027-09-08,12000.03,12029.11,11838.02,11894.28
2027-09-09,11852.62,12040.2,11540.47,11764.07
2027-09-10,11773.3,12127.95,11542.39,11868.39
2027-09-11,11912.96,12190.35,11551.99,11789.28
2027-09-12,11734.13,12241.11,11673.82,11979.83
2027-09-13,11981.39,12212.07,11486.47,11760.49
2027-09-14,11885.88,12056.53,11505.14,11609.37
2027-09-15,11637.31,11722.55,11424.39,11601.87
2027-09-16,11629.03,11870.67,11363.46,11520.82
2027-09-17,11460.68,11713.97,11214.37,11426.49
2027-09-18,11365.18,11902.99,11154.76,11657.0
2027-09-19,11690.17,11807.12,11317.99,11556.9
2027-09-20,11535.51,11613.83,11201.46,11448.02
2027-09-21,11393.22,11931.21,11303.27,11652.06
2027-09-22,11539.86,11802.51,11306.14,11501.36
2027-09-23,11532.66,11789.01,11444.95,11467.09
2027-09-24,11536.63,11587.27,11358.77,11543.83
2027-09-25,11562.66,11682.99,11276.65,11405.21
2027-09-26,11412.04,11675.06,11146.55,11216.25
2027-09-27,11176.26,11511.84,11144.65,11325.79
2027-09-28,11330.09,11370.85,11003.33,11242.59
2027-09-29,11316.53,11399.08,10989.66,11101.48
2027-09-30,11142.28,11320.95,10807.81,10925.08
2027-10-01,10869.12,10985.77,10438.04,10691.64
2027-10-02,10661.57,10741.04,10318.15,10463.72
2027-10-03,10491.12,10594.8,10296.9,10519.13
2027-10-04,10418.37,10730.69,10349.28,10694.41
2027-10-05,10653.28,10797.93,10556.65,10690.21
2027-10-06,10635.19,10993.22,10601.97,10884.67
2027-10-07,10936.31,11020.4,10635.7,10870.96
2027-10-08,10959.97,11159.58,10641.48,10783.27
2027-10-09,10808.69,11026.35,10679.35,10788.73
2027-10-10,10811.76,11005.01,10616.0,10711.05
2027-10-11,10732.23,10903.61,10560.63,10730.44
2027-10-12,10774.57,11197.95,10536.27,11031.66
2027-10-13,10974.55,11229.18,10811.88,11189.49
2027-10-14,11292.95,11469.96,11215.49,11294.33
2027-10-15,11366.29,11393.95,11179.26,11298.14
2027-10-16,11312.33,11593.37,11044.41,11072.64
2027-10-17,11037.53,11215.91,10878.25,11127.81
2027-10-18,11158.08,11198.02,10953.5,11017.96
2027-10-19,11089.69,11130.76,10888.3,10967.65
2027-10-20,10899.89,11162.69,10794.34,11100.88
2027-10-21,11151.36,11428.77,10843.3,11022.42
2027-10-22,11029.83,11166.07,10693.08,10796.47
2027-10-23,10739.51,10951.93,10511.56,10798.82
2027-10-24,10740.7,10884.32,10519.84,10793.19
2027-10-25,10895.59,11181.05,10712.0,10972.14
2027-10-26,10856.28,11188.58,10744.2,11001.9
2027-10-27,10911.51,11451.88,10847.51,11312.74
